InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
501170,23084,RABBIT NIGHT LIGHT,4,2023-10-18 09:55:00,2.08,CUST-10258,United Kingdom
501171,22197,SMALL POPCORN HOLDER,1,2023-10-07 14:09:00,0.85,CUST-10152,United Kingdom
501171,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-12-10 16:05:00,4.95,CUST-10123,United Kingdom
501171,71053,WHITE METAL LANTERN,2,2023-08-31 09:21:00,3.75,CUST-10338,United Kingdom
501172,23084,RABBIT NIGHT LIGHT,1,2023-12-10 11:37:00,2.08,CUST-10024,United Kingdom
501172,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-02-10 15:50:00,2.95,CUST-10500,United Kingdom
501172,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-08-22 19:38:00,2.55,,United Kingdom
501173,23084,RABBIT NIGHT LIGHT,4,2023-11-27 19:03:00,2.08,CUST-10184,Germany
501173,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-08 10:29:00,3.25,CUST-10029,United Kingdom
501173,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-12-11 12:25:00,8.5,CUST-10173,United Kingdom
501174,22197,SMALL POPCORN HOLDER,1,2023-10-17 12:35:00,0.85,CUST-10050,United Kingdom
501174,22752,SET 7 BABUSHKA NESTING BOXES,4,2023-11-27 14:23:00,8.5,CUST-10023,United Kingdom
501174,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-10-27 10:15:00,4.25,CUST-10210,United Kingdom
501175,71053,WHITE METAL LANTERN,2,2023-05-03 15:09:00,3.75,CUST-10096,Germany
501175,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-04-18 13:15:00,1.69,CUST-10415,United Kingdom
501175,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-11-16 15:35:00,12.75,CUST-10388,United Kingdom
501176,22633,HAND WARMER UNION JACK,4,2023-05-10 10:28:00,2.1,CUST-10584,United Kingdom
501176,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-08-19 12:48:00,2.55,CUST-10059,United Kingdom
501176,22632,HAND WARMER RED RETROSPOT,1,2023-02-23 10:44:00,2.1,CUST-10435,United Kingdom
501177,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-07-01 17:11:00,3.25,CUST-10112,Germany
501177,23084,RABBIT NIGHT LIGHT,4,2023-07-02 16:31:00,2.08,CUST-10315,United Kingdom
501177,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-07-05 10:51:00,4.95,CUST-10299,France
501178,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-12-16 16:46:00,3.25,CUST-10013,Netherlands
501178,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-01-06 13:03:00,4.95,CUST-10444,United Kingdom
501178,23084,RABBIT NIGHT LIGHT,4,2023-11-29 19:45:00,2.08,CUST-10369,United Kingdom
501179,23084,RABBIT NIGHT LIGHT,1,2023-06-13 12:09:00,2.08,CUST-10129,Germany
501179,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-10-20 12:23:00,12.75,CUST-10029,United Kingdom
501179,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-10-06 10:48:00,4.95,CUST-10062,Germany
501180,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-01 16:53:00,1.69,CUST-10163,United Kingdom
501180,22632,HAND WARMER RED RETROSPOT,2,2023-03-13 11:16:00,2.1,CUST-10201,Germany
501180,22633,HAND WARMER UNION JACK,2,2023-10-03 11:15:00,2.1,CUST-10042,United Kingdom
501181,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-10-02 14:29:00,12.75,CUST-10063,United Kingdom
501181,22960,JAM MAKING SET WITH JARS,1,2023-07-20 11:06:00,4.95,CUST-10004,United Kingdom
501181,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-28 14:12:00,2.95,CUST-10001,United Kingdom
501182,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2023-09-18 08:12:00,2.55,CUST-10018,United Kingdom
501182,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-09-03 14:10:00,12.75,CUST-10008,United Kingdom
501182,22632,HAND WARMER RED RETROSPOT,2,2023-08-26 08:57:00,2.1,CUST-10252,United Kingdom
501183,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-18 17:17:00,2.55,CUST-10013,United Kingdom
501183,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-13 13:47:00,2.95,CUST-10226,United Kingdom
501183,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-02 11:54:00,2.55,CUST-10290,United Kingdom
501184,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-06-23 12:01:00,1.69,CUST-10067,United Kingdom
501184,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-10-17 17:30:00,4.25,CUST-10125,United Kingdom
501184,71053,WHITE METAL LANTERN,24,2023-08-29 16:24:00,3.75,CUST-10044,United Kingdom
501185,22197,SMALL POPCORN HOLDER,2,2023-07-28 11:54:00,0.85,CUST-10370,United Kingdom
501185,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2023-10-05 13:08:00,2.95,CUST-10109,United Kingdom
501185,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-03-16 16:19:00,3.25,CUST-10168,United Kingdom
501186,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-04-04 18:17:00,2.55,CUST-10518,United Kingdom
501186,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-08-05 19:55:00,4.25,CUST-10058,United Kingdom
501186,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-09-14 15:51:00,12.75,CUST-10012,United Kingdom
501187,22633,HAND WARMER UNION JACK,4,2023-11-11 15:23:00,2.1,CUST-10054,United Kingdom
501187,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-05-29 09:46:00,4.95,CUST-10392,United Kingdom
501187,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-11-13 11:29:00,1.69,CUST-10059,Germany
501188,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-08-23 18:09:00,12.75,CUST-10192,United Kingdom
501188,23084,RABBIT NIGHT LIGHT,6,2023-07-12 17:47:00,2.08,CUST-10089,United Kingdom
501188,23084,RABBIT NIGHT LIGHT,2,2023-09-17 19:58:00,2.08,CUST-10100,United Kingdom
501189,22632,HAND WARMER RED RETROSPOT,1,2023-06-30 18:49:00,2.1,CUST-10171,United Kingdom
501189,22633,HAND WARMER UNION JACK,12,2023-05-21 15:27:00,2.1,CUST-10528,United Kingdom
501189,22633,HAND WARMER UNION JACK,4,2023-07-16 17:54:00,2.1,CUST-10345,United Kingdom
501190,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-08-16 13:41:00,4.25,CUST-10020,United Kingdom
501190,71053,WHITE METAL LANTERN,1,2023-01-01 16:37:00,3.75,CUST-10435,United Kingdom
501190,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-04-14 18:22:00,4.95,CUST-10112,United Kingdom
501191,23084,RABBIT NIGHT LIGHT,1,2023-06-05 14:03:00,2.08,CUST-10140,United Kingdom
501191,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-10-06 14:49:00,4.95,CUST-10296,United Kingdom
501191,22632,HAND WARMER RED RETROSPOT,4,2023-11-28 15:25:00,2.1,CUST-10105,France
501192,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2023-10-30 19:43:00,12.75,CUST-10043,United Kingdom
501192,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-10-14 09:30:00,3.25,CUST-10260,United Kingdom
501192,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-25 11:27:00,4.95,CUST-10055,United Kingdom
501193,22197,SMALL POPCORN HOLDER,2,2023-12-29 10:51:00,0.85,CUST-10044,United Kingdom
501193,22197,SMALL POPCORN HOLDER,2,2023-09-06 08:55:00,0.85,CUST-10055,United Kingdom
501193,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-03-25 18:45:00,8.5,CUST-10081,United Kingdom
501194,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-09-09 10:48:00,4.25,CUST-10269,United Kingdom
501194,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-08-04 16:29:00,4.25,CUST-10332,United Kingdom
501194,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-03-18 10:48:00,4.95,CUST-10152,United Kingdom
501195,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-09-20 14:23:00,3.25,CUST-10149,United Kingdom
501195,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-06 19:29:00,4.25,CUST-10296,United Kingdom
501195,22197,SMALL POPCORN HOLDER,2,2023-11-15 12:21:00,0.85,CUST-10040,United Kingdom
501196,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-09-25 14:47:00,4.25,CUST-10043,United Kingdom
501196,22197,SMALL POPCORN HOLDER,12,2023-12-22 08:09:00,0.85,CUST-10237,United Kingdom
501196,22633,HAND WARMER UNION JACK,24,2023-09-24 09:24:00,2.1,CUST-10044,France
501197,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-03-12 12:56:00,4.95,CUST-10484,United Kingdom
501197,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-09-26 11:05:00,4.95,CUST-10384,United Kingdom
501197,71053,WHITE METAL LANTERN,2,2023-06-20 08:28:00,3.75,CUST-10163,United Kingdom
501198,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-12-20 10:57:00,1.69,CUST-10298,France
501198,71053,WHITE METAL LANTERN,2,2023-09-11 15:35:00,3.75,CUST-10151,United Kingdom
501198,22960,JAM MAKING SET WITH JARS,4,2023-12-19 11:47:00,4.95,CUST-10246,United Kingdom
501199,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-12-10 16:15:00,3.25,CUST-10044,United Kingdom
501199,22632,HAND WARMER RED RETROSPOT,12,2023-12-14 14:01:00,2.1,CUST-10017,United Kingdom
501199,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-11-21 19:16:00,8.5,CUST-10047,United Kingdom
501200,22197,SMALL POPCORN HOLDER,4,2023-11-09 17:10:00,0.85,CUST-10035,United Kingdom
501200,22633,HAND WARMER UNION JACK,2,2023-10-17 13:57:00,2.1,CUST-10289,United Kingdom
501200,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-03-25 16:50:00,3.25,CUST-10183,Netherlands
501201,22632,HAND WARMER RED RETROSPOT,1,2023-12-07 16:26:00,2.1,CUST-10179,United Kingdom
501201,23084,RABBIT NIGHT LIGHT,2,2023-09-06 18:28:00,2.08,CUST-10113,United Kingdom
501201,22633,HAND WARMER UNION JACK,2,2023-10-14 18:37:00,2.1,CUST-10386,United Kingdom
501202,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-11-14 13:08:00,4.95,CUST-10054,United Kingdom
501202,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-01-30 08:14:00,4.95,CUST-10563,Germany
501202,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2023-08-16 14:56:00,4.95,CUST-10059,United Kingdom
501203,71053,WHITE METAL LANTERN,2,2023-12-14 09:54:00,3.75,CUST-10042,United Kingdom
501203,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-10-07 17:05:00,4.95,CUST-10057,United Kingdom
501203,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-07-13 10:01:00,8.5,CUST-10217,United Kingdom
501204,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-08-15 12:50:00,1.69,CUST-10023,United Kingdom
501204,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2023-01-13 12:52:00,4.95,CUST-10509,Germany
501204,23084,RABBIT NIGHT LIGHT,4,2023-08-07 13:15:00,2.08,CUST-10105,United Kingdom
501205,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-08-30 18:01:00,8.5,CUST-10007,United Kingdom
501205,71053,WHITE METAL LANTERN,1,2023-03-18 16:46:00,3.75,CUST-10141,United Kingdom
501205,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-04-11 16:31:00,4.95,CUST-10060,France
501206,22633,HAND WARMER UNION JACK,12,2023-11-30 15:10:00,2.1,CUST-10251,United Kingdom
501206,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-07-10 14:26:00,4.25,CUST-10172,United Kingdom
501206,22197,SMALL POPCORN HOLDER,1,2023-09-07 14:25:00,0.85,CUST-10168,United Kingdom
501207,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-11-22 15:24:00,12.75,,United Kingdom
501207,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,2023-09-03 12:48:00,3.25,CUST-10031,United Kingdom
501207,22633,HAND WARMER UNION JACK,1,2023-12-15 16:52:00,2.1,CUST-10044,United Kingdom
501208,22197,SMALL POPCORN HOLDER,2,2023-09-20 19:54:00,0.85,CUST-10056,United Kingdom
501208,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-06-14 08:31:00,4.25,CUST-10067,France
501208,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-09-14 12:13:00,2.95,,United Kingdom
501209,23084,RABBIT NIGHT LIGHT,1,2023-12-12 16:32:00,2.08,CUST-10332,United Kingdom
C501209,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2023-07-16 15:18:00,2.95,CUST-10128,United Kingdom
501209,23084,RABBIT NIGHT LIGHT,2,2023-03-06 09:20:00,2.08,CUST-10502,United Kingdom
501210,22632,HAND WARMER RED RETROSPOT,4,2023-05-16 13:40:00,2.1,CUST-10444,United Kingdom
501210,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-08-02 17:51:00,12.75,CUST-10048,United Kingdom
501210,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-24 13:19:00,8.5,CUST-10078,United Kingdom
501211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-12-10 15:32:00,2.95,CUST-10108,United Kingdom
501211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-04 12:46:00,2.95,CUST-10022,Spain
501211,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-01 15:29:00,8.5,CUST-10088,United Kingdom
501212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-11-18 13:09:00,2.95,CUST-10346,United Kingdom
501212,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-10-10 14:23:00,4.25,CUST-10041,United Kingdom
501212,22197,SMALL POPCORN HOLDER,1,2023-06-30 18:07:00,0.85,CUST-10209,Germany
501213,22960,JAM MAKING SET WITH JARS,1,2023-02-02 17:04:00,4.95,CUST-10589,United Kingdom
501213,71053,WHITE METAL LANTERN,2,2023-12-28 08:04:00,3.75,CUST-10239,United Kingdom
501213,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-11-01 18:06:00,3.25,CUST-10047,United Kingdom
501214,23084,RABBIT NIGHT LIGHT,2,2023-03-02 13:57:00,2.08,CUST-10063,United Kingdom
501214,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-10-06 10:54:00,4.95,CUST-10043,United Kingdom
501214,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-01-20 11:36:00,2.55,CUST-10594,United Kingdom
501215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-23 13:17:00,2.95,CUST-10188,United Kingdom
501215,22633,HAND WARMER UNION JACK,4,2023-08-15 16:06:00,2.1,CUST-10024,United Kingdom
501215,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-06 13:53:00,4.25,CUST-10354,Netherlands
501216,22197,SMALL POPCORN HOLDER,6,2023-09-27 09:54:00,0.85,CUST-10015,United Kingdom
501216,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-07-23 12:34:00,4.95,CUST-10251,France
501216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-09-20 17:02:00,2.95,CUST-10180,United Kingdom
501217,23084,RABBIT NIGHT LIGHT,1,2023-05-10 14:06:00,2.08,CUST-10089,United Kingdom
501217,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-14 10:47:00,3.25,CUST-10058,Germany
501217,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-11-16 12:56:00,3.25,CUST-10077,United Kingdom
501218,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-05-07 19:35:00,1.69,CUST-10483,France
501218,22633,HAND WARMER UNION JACK,12,2023-04-27 18:19:00,2.1,CUST-10561,Spain
501218,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-07-15 15:12:00,12.75,CUST-10110,United Kingdom
501219,22960,JAM MAKING SET WITH JARS,1,2023-11-28 18:29:00,4.95,CUST-10015,United Kingdom
501219,23084,RABBIT NIGHT LIGHT,2,2023-09-05 08:10:00,2.08,CUST-10078,Germany
501219,22632,HAND WARMER RED RETROSPOT,6,2023-04-14 10:43:00,2.1,CUST-10445,United Kingdom
501220,71053,WHITE METAL LANTERN,12,2023-03-15 17:18:00,3.75,CUST-10478,United Kingdom
501220,22633,HAND WARMER UNION JACK,4,2023-05-13 12:57:00,2.1,CUST-10590,United Kingdom
501220,71053,WHITE METAL LANTERN,1,2023-03-20 11:31:00,3.75,CUST-10071,United Kingdom
501221,84406B,CREAM CUPID HEARTS COAT HANGER,12,2023-07-17 14:55:00,4.25,CUST-10077,Spain
501221,22632,HAND WARMER RED RETROSPOT,1,2023-03-07 13:50:00,2.1,CUST-10560,United Kingdom
501221,22960,JAM MAKING SET WITH JARS,1,2023-12-16 16:46:00,4.95,CUST-10019,United Kingdom
501222,22633,HAND WARMER UNION JACK,2,2023-12-01 14:48:00,2.1,CUST-10038,United Kingdom
501222,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-09-04 08:52:00,8.5,CUST-10018,United Kingdom
501222,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-10-05 17:31:00,2.95,CUST-10055,United Kingdom
501223,22632,HAND WARMER RED RETROSPOT,2,2023-09-23 09:49:00,2.1,CUST-10130,United Kingdom
501223,22197,SMALL POPCORN HOLDER,1,2023-12-24 11:20:00,0.85,CUST-10019,United Kingdom
501223,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-11-30 08:57:00,4.25,CUST-10112,United Kingdom
501224,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-12-15 11:23:00,4.95,,Spain
501224,22720,SET OF 3 CAKE TINS PANTRY DESIGN,24,2023-11-24 08:28:00,12.75,CUST-10006,United Kingdom
501224,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-21 12:05:00,8.5,CUST-10170,United Kingdom
501225,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-04-18 11:20:00,1.69,CUST-10118,Netherlands
501225,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-05-15 17:45:00,3.25,CUST-10095,United Kingdom
501225,23084,RABBIT NIGHT LIGHT,6,2023-01-27 16:21:00,2.08,CUST-10434,United Kingdom
501226,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-10-02 16:04:00,4.95,CUST-10172,United Kingdom
501226,22720,SET OF 3 CAKE TINS PANTRY DESIGN,12,2023-09-03 16:35:00,12.75,CUST-10037,United Kingdom
501226,22752,SET 7 BABUSHKA NESTING BOXES,6,2023-07-08 08:10:00,8.5,,United Kingdom
501227,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-04-13 16:23:00,12.75,CUST-10583,United Kingdom
501227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-12-11 17:21:00,2.95,CUST-10032,France
501227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-07-05 17:23:00,2.95,CUST-10262,United Kingdom
501228,22633,HAND WARMER UNION JACK,2,2023-11-17 15:29:00,2.1,CUST-10024,United Kingdom
501228,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2023-08-27 08:51:00,4.95,CUST-10231,United Kingdom
501228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-12-08 15:47:00,2.95,CUST-10161,Netherlands
501229,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-11-12 13:46:00,4.95,,United Kingdom
501229,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2023-11-05 16:13:00,1.69,CUST-10035,United Kingdom
501229,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-03-11 11:44:00,4.95,CUST-10172,United Kingdom
501230,22197,SMALL POPCORN HOLDER,2,2023-02-14 08:50:00,0.85,CUST-10515,Germany
501230,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-09-15 10:17:00,4.95,CUST-10047,Germany
501230,22632,HAND WARMER RED RETROSPOT,12,2023-12-04 18:51:00,2.1,CUST-10300,United Kingdom
501231,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-10-30 10:04:00,4.95,CUST-10050,United Kingdom
501231,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-11-24 15:00:00,4.95,CUST-10188,Spain
501231,22960,JAM MAKING SET WITH JARS,1,2023-05-19 10:48:00,4.95,CUST-10167,United Kingdom
501232,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2023-10-27 10:00:00,4.95,CUST-10250,United Kingdom
501232,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2023-03-08 19:31:00,12.75,CUST-10430,France
501232,22960,JAM MAKING SET WITH JARS,2,2023-08-04 19:06:00,4.95,CUST-10119,United Kingdom
501233,22632,HAND WARMER RED RETROSPOT,1,2023-07-25 17:36:00,2.1,CUST-10243,United Kingdom
501233,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-08-01 13:01:00,4.25,CUST-10228,United Kingdom
501233,22633,HAND WARMER UNION JACK,4,2023-08-08 08:08:00,2.1,CUST-10038,United Kingdom
501234,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-12-20 13:54:00,8.5,CUST-10046,United Kingdom
501234,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-08-04 14:47:00,3.25,CUST-10003,United Kingdom
501234,22960,JAM MAKING SET WITH JARS,2,2023-09-15 17:13:00,4.95,CUST-10099,United Kingdom
501235,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-10-11 19:12:00,2.55,CUST-10321,United Kingdom
501235,22197,SMALL POPCORN HOLDER,4,2023-09-21 11:36:00,0.85,CUST-10038,United Kingdom
501235,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-11-09 12:48:00,4.25,CUST-10000,United Kingdom
501236,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-11-24 13:06:00,3.25,CUST-10148,United Kingdom
501236,22632,HAND WARMER RED RETROSPOT,2,2023-05-30 14:28:00,2.1,CUST-10082,Spain
501236,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-12-08 11:05:00,4.95,CUST-10059,United Kingdom
501237,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2023-11-02 16:31:00,4.95,CUST-10269,United Kingdom
501237,22632,HAND WARMER RED RETROSPOT,1,2023-03-11 09:33:00,2.1,CUST-10418,United Kingdom
501237,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-09-15 09:20:00,8.5,CUST-10015,United Kingdom
501238,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-03-09 18:18:00,8.5,CUST-10565,United Kingdom
501238,23084,RABBIT NIGHT LIGHT,4,2023-02-28 10:21:00,2.08,CUST-10534,United Kingdom
501238,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-05-20 08:08:00,1.69,CUST-10572,Germany
501239,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2023-08-12 09:35:00,4.95,CUST-10046,Germany
501239,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2023-03-26 13:02:00,3.25,CUST-10063,United Kingdom
501239,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-08-06 15:55:00,3.25,CUST-10211,Netherlands
501240,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2023-11-27 13:58:00,12.75,CUST-10360,France
501240,71053,WHITE METAL LANTERN,1,2023-09-20 08:13:00,3.75,CUST-10183,United Kingdom
501240,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-10-26 15:13:00,2.55,CUST-10143,United Kingdom
501241,71053,WHITE METAL LANTERN,4,2023-10-13 13:27:00,3.75,CUST-10016,United Kingdom
501241,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-08-10 16:40:00,12.75,CUST-10041,United Kingdom
501241,22960,JAM MAKING SET WITH JARS,1,2023-12-12 16:12:00,4.95,CUST-10201,United Kingdom
501242,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-10-14 17:24:00,2.95,,United Kingdom
501242,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-26 10:04:00,1.69,CUST-10017,Netherlands
501242,22197,SMALL POPCORN HOLDER,4,2023-08-31 12:56:00,0.85,CUST-10344,United Kingdom
501243,22197,SMALL POPCORN HOLDER,4,2023-09-12 15:42:00,0.85,CUST-10213,United Kingdom
501243,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2023-08-15 11:09:00,1.69,CUST-10199,United Kingdom
501243,23084,RABBIT NIGHT LIGHT,4,2023-12-07 16:43:00,2.08,CUST-10023,United Kingdom
501244,22197,SMALL POPCORN HOLDER,2,2023-10-01 09:22:00,0.85,CUST-10031,United Kingdom
501244,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-08-09 09:53:00,4.95,CUST-10214,United Kingdom
501244,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-10-18 14:39:00,3.25,CUST-10244,United Kingdom
501245,71053,WHITE METAL LANTERN,24,2023-08-01 09:23:00,3.75,CUST-10054,United Kingdom
501245,22960,JAM MAKING SET WITH JARS,1,2023-11-21 13:28:00,4.95,CUST-10012,United Kingdom
501245,22197,SMALL POPCORN HOLDER,2,2023-05-12 15:15:00,0.85,CUST-10584,United Kingdom
501246,71053,WHITE METAL LANTERN,1,2023-09-28 18:02:00,3.75,CUST-10211,United Kingdom
501246,23084,RABBIT NIGHT LIGHT,1,2023-12-20 14:10:00,2.08,CUST-10215,United Kingdom
501246,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2023-07-28 18:32:00,2.55,CUST-10229,United Kingdom
501247,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2023-12-16 19:31:00,2.55,CUST-10254,United Kingdom
501247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-09-08 16:36:00,2.95,CUST-10017,United Kingdom
501247,22197,SMALL POPCORN HOLDER,4,2023-01-02 12:24:00,0.85,CUST-10470,France
501248,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2023-07-23 14:54:00,2.95,CUST-10057,United Kingdom
501248,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2023-12-05 16:57:00,12.75,CUST-10031,Spain
501248,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-03-17 18:53:00,4.95,CUST-10178,United Kingdom
501249,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-23 10:38:00,1.69,CUST-10035,United Kingdom
501249,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-08-16 18:26:00,3.25,CUST-10026,United Kingdom
